SquareFeet,NumBedrooms,NumBathrooms,Garage,Age,Location_Rural,Location_Suburban,Location_Urban
1490.824408774151,2,2,0,61,0.0,1.0,0.0
3869.0247886294583,2,1,1,30,0.0,1.0,0.0
2943.232000201975,1,3,1,70,1.0,0.0,0.0
1527.6002638048144,3,2,1,49,1.0,0.0,0.0
2303.1687507551,4,1,1,25,0.0,1.0,0.0
3080.7481322084723,3,2,0,56,0.0,0.0,1.0
1069.0891043160702,4,2,1,98,1.0,0.0,0.0
3354.1369405319183,4,1,0,52,1.0,0.0,0.0
2776.499054980097,4,2,1,39,0.0,0.0,1.0
862.7068119070609,1,1,1,12,0.0,0.0,1.0
3542.8808586044265,4,3,1,34,1.0,0.0,0.0
3158.3917460887915,4,3,1,78,1.0,0.0,0.0
1048.5014543616153,1,2,1,15,1.0,0.0,0.0
4336.441901939752,1,2,0,20,1.0,0.0,0.0
4000.932372069216,3,1,0,96,0.0,0.0,1.0
3218.782721776663,5,3,0,17,0.0,0.0,1.0
4403.09587601911,4,2,1,73,1.0,0.0,0.0
3666.6490083307294,1,1,0,5,0.0,0.0,1.0
4176.959598511767,2,2,1,54,1.0,0.0,0.0
2727.751755445632,1,2,1,8,0.0,1.0,0.0
839.8718871164909,4,1,1,46,0.0,0.0,1.0
802.5828532341648,2,1,0,66,1.0,0.0,0.0
2879.1829394782367,5,1,1,83,0.0,1.0,0.0
3891.497620593116,1,2,1,46,0.0,0.0,1.0
3144.664527536644,5,1,0,97,0.0,1.0,0.0
2741.583533827912,2,2,0,33,0.0,1.0,0.0
1196.0818168318751,4,1,0,91,0.0,1.0,0.0
935.6842894424838,5,3,0,82,1.0,0.0,0.0
4124.435193706906,4,2,0,68,0.0,1.0,0.0
2846.5206087509605,2,3,0,62,0.0,0.0,1.0
3191.821004939011,5,1,1,84,1.0,0.0,0.0
514.0474311038433,2,3,0,37,1.0,0.0,0.0
1451.4406609951002,1,1,1,87,0.0,0.0,1.0
3214.1755405532613,1,1,1,46,1.0,0.0,0.0
4115.919467581715,5,3,1,36,0.0,0.0,1.0
1500.6258713667662,1,3,0,91,0.0,0.0,1.0
688.7805054423632,2,3,0,36,0.0,0.0,1.0
1658.6564742161115,1,3,0,12,0.0,0.0,1.0
2055.5027749573846,2,2,0,82,1.0,0.0,0.0
1863.1207797493669,1,1,1,31,0.0,0.0,1.0
1955.886856184712,2,1,0,69,0.0,1.0,0.0
3668.358956446506,5,1,0,53,0.0,0.0,1.0
3513.250654418829,1,1,1,77,0.0,1.0,0.0
2366.814229522456,1,3,1,6,0.0,1.0,0.0
4889.872980594058,3,2,0,28,0.0,1.0,0.0
2165.7141511495,3,1,1,18,0.0,1.0,0.0
2681.8643287224663,1,3,0,23,1.0,0.0,0.0
3828.1152974978418,3,2,0,23,1.0,0.0,0.0
4020.916154957545,4,2,1,87,0.0,0.0,1.0
2992.7378023458687,5,2,0,7,1.0,0.0,0.0
1393.4428649069075,1,1,1,96,0.0,1.0,0.0
4529.854528232902,4,2,1,17,1.0,0.0,0.0
3526.7095320130684,5,1,0,42,1.0,0.0,0.0
4955.242325469185,5,1,0,61,0.0,0.0,1.0
4770.413001711506,2,1,1,52,0.0,0.0,1.0
4926.187848824484,1,1,0,11,0.0,0.0,1.0
4301.191251841381,4,1,1,83,1.0,0.0,0.0
3941.64410406348,3,1,0,50,1.0,0.0,0.0
2425.2055548721246,1,1,1,23,0.0,1.0,0.0
780.3130915852821,1,2,1,73,0.0,0.0,1.0
1832.294795175262,2,1,1,33,1.0,0.0,0.0
2406.965539689156,3,2,1,44,0.0,1.0,0.0
2329.082230784325,3,1,0,89,0.0,0.0,1.0
3097.7556315490906,1,2,1,69,0.0,1.0,0.0
1640.5570835285732,4,2,1,44,1.0,0.0,0.0
1681.2963071742454,3,2,1,94,0.0,0.0,1.0
2718.63556321461,4,1,1,22,0.0,0.0,1.0
1360.8012051343146,1,3,1,9,0.0,1.0,0.0
2712.2714380257457,4,3,1,13,0.0,0.0,1.0
4946.161847700163,4,1,0,25,0.0,1.0,0.0
1955.1720295198436,5,3,0,59,1.0,0.0,0.0
3618.373071981503,3,1,0,98,0.0,0.0,1.0
1213.412713249656,5,2,1,97,1.0,0.0,0.0
3182.1961796494124,2,3,1,24,0.0,1.0,0.0
2348.071848546273,4,3,1,99,0.0,0.0,1.0
3366.713990766324,2,3,0,84,1.0,0.0,0.0
4678.837529519274,3,1,0,27,0.0,0.0,1.0
2851.594697015353,1,3,0,83,0.0,1.0,0.0
1588.8970864267042,4,2,0,14,1.0,0.0,0.0
956.3937280214744,3,1,1,33,1.0,0.0,0.0
4650.384989676131,1,2,0,31,1.0,0.0,0.0
2476.174174851867,5,2,1,70,0.0,1.0,0.0
3480.9530526548065,4,1,1,31,0.0,1.0,0.0
4748.267028589759,1,1,1,32,0.0,1.0,0.0
4946.558341795859,5,1,1,48,0.0,1.0,0.0
862.6136552893112,2,1,0,95,0.0,0.0,1.0
3818.106848245098,3,1,0,10,0.0,0.0,1.0
590.6203202718042,5,1,0,76,1.0,0.0,0.0
1051.1663758263376,5,2,1,54,0.0,1.0,0.0
2489.297959031338,1,3,0,44,1.0,0.0,0.0
4072.1814675861774,5,3,1,64,0.0,0.0,1.0
2041.138486338369,1,1,0,91,0.0,0.0,1.0
731.6543806249521,2,1,0,91,0.0,0.0,1.0
661.7402320853394,1,3,0,86,0.0,0.0,1.0
670.1906144841589,4,3,1,50,1.0,0.0,0.0
1228.530245235613,2,1,0,13,1.0,0.0,0.0
2955.275551921707,4,2,1,90,1.0,0.0,0.0
2169.3817066647607,2,1,0,99,0.0,1.0,0.0
1640.754572475979,4,3,1,40,1.0,0.0,0.0
2518.1835260118523,4,1,1,59,0.0,1.0,0.0
1350.1841619422853,3,3,1,59,1.0,0.0,0.0
501.02167198214994,1,1,1,46,0.0,0.0,1.0
4837.622054329348,2,1,1,13,1.0,0.0,0.0
1007.78245032598,1,3,1,21,1.0,0.0,0.0
2296.996610896502,2,1,1,50,1.0,0.0,0.0
3008.411351015639,1,3,1,31,0.0,1.0,0.0
1763.475630983851,3,2,0,57,0.0,0.0,1.0
4283.532823726016,2,1,1,84,1.0,0.0,0.0
4118.913082840014,3,2,0,36,1.0,0.0,0.0
726.017051587882,4,1,1,2,1.0,0.0,0.0
4457.582120803516,3,1,1,49,0.0,0.0,1.0
1113.1275429139005,5,3,0,48,0.0,0.0,1.0
1269.252021054136,5,1,0,43,0.0,1.0,0.0
3397.585806804941,3,3,0,69,0.0,0.0,1.0
969.6715613727304,3,1,1,90,0.0,0.0,1.0
3144.136419992308,2,2,0,63,0.0,0.0,1.0
4131.819067400164,3,1,1,10,1.0,0.0,0.0
1210.7967027590662,1,1,1,38,0.0,1.0,0.0
2802.5484895204977,4,2,0,63,1.0,0.0,0.0
4079.949763669916,2,3,1,25,1.0,0.0,0.0
2239.432280703625,3,2,1,5,0.0,0.0,1.0
1828.856649073248,4,1,0,85,0.0,0.0,1.0
1336.2442500440416,1,2,0,76,1.0,0.0,0.0
1891.706501748629,1,2,0,12,0.0,1.0,0.0
1833.9832615072876,5,2,1,52,0.0,1.0,0.0
3135.1445774267563,5,3,1,56,1.0,0.0,0.0
688.6184752231588,1,2,0,1,0.0,0.0,1.0
554.4640254924834,5,1,0,94,1.0,0.0,0.0
3251.726837236396,1,1,1,13,0.0,1.0,0.0
3635.579812839536,1,3,1,54,0.0,1.0,0.0
952.7898975016552,2,3,0,36,0.0,0.0,1.0
4375.545022671737,4,2,0,29,0.0,0.0,1.0
3672.100097291013,3,3,1,54,0.0,0.0,1.0
4489.7189685821,3,2,1,23,0.0,0.0,1.0
4527.652364840465,2,1,1,77,0.0,1.0,0.0
3461.459981254214,2,2,1,63,0.0,1.0,0.0
835.2970781838803,3,3,0,12,0.0,0.0,1.0
4414.861218414582,2,2,1,82,1.0,0.0,0.0
4416.802083976267,4,3,0,72,1.0,0.0,0.0
3302.1029342740885,5,1,1,59,0.0,0.0,1.0
3396.967736455601,2,3,1,86,0.0,1.0,0.0
2073.664533856323,5,2,1,64,1.0,0.0,0.0
4144.435006345857,2,1,0,35,0.0,1.0,0.0
570.3948288834536,1,2,1,41,0.0,1.0,0.0
1740.0504933913032,1,3,0,72,1.0,0.0,0.0
774.0749445583222,3,3,0,63,0.0,1.0,0.0
524.8495270562108,1,3,0,25,0.0,1.0,0.0
2591.1026080032425,4,2,1,50,0.0,0.0,1.0
3099.258862867101,5,1,1,51,0.0,0.0,1.0
4067.780203730872,4,2,1,74,0.0,1.0,0.0
2978.858167741127,2,1,0,5,1.0,0.0,0.0
3994.6858375628376,2,2,0,16,0.0,1.0,0.0
3302.335743698649,5,3,1,67,0.0,1.0,0.0
545.5903281248452,4,3,1,78,0.0,0.0,1.0
2147.127195859319,2,3,0,27,1.0,0.0,0.0
2097.56869761311,3,1,1,41,1.0,0.0,0.0
3072.2344226732475,5,3,0,51,0.0,0.0,1.0
3772.260813948386,4,1,1,80,0.0,0.0,1.0
650.3809761727675,2,1,1,66,1.0,0.0,0.0
1147.255119456399,4,1,0,99,0.0,0.0,1.0
2017.5698787612891,1,2,0,41,1.0,0.0,0.0
1942.7895794760204,3,3,1,28,0.0,0.0,1.0
760.2920445352836,3,1,0,81,1.0,0.0,0.0
3821.678396787604,5,1,1,99,0.0,0.0,1.0
1207.5604929240508,1,3,1,20,1.0,0.0,0.0
2456.723023716858,2,1,0,47,0.0,0.0,1.0
1362.168255806716,3,1,1,99,0.0,0.0,1.0
3710.073136480486,4,3,1,51,1.0,0.0,0.0
3274.926415343321,2,3,1,84,0.0,0.0,1.0
3583.1043944351786,5,2,0,40,1.0,0.0,0.0
2545.43479145498,2,1,0,70,0.0,1.0,0.0
1307.141069054947,5,2,1,96,0.0,1.0,0.0
1244.7489859864504,5,3,0,22,1.0,0.0,0.0
1466.3502608376084,5,1,0,78,1.0,0.0,0.0
674.5975462799936,1,3,0,68,1.0,0.0,0.0
2910.454697064104,3,1,0,28,1.0,0.0,0.0
995.0797450739462,5,3,1,69,1.0,0.0,0.0
1566.1999620799188,3,1,1,92,1.0,0.0,0.0
1092.692908428598,5,1,1,96,0.0,1.0,0.0
2418.432322958156,3,3,0,59,1.0,0.0,0.0
1902.9994106225988,1,3,0,19,0.0,1.0,0.0
2868.811974212509,2,3,0,5,0.0,1.0,0.0
4508.849907424161,4,2,0,64,1.0,0.0,0.0
689.4193533636285,5,2,1,31,1.0,0.0,0.0
4706.579828717525,5,1,0,99,1.0,0.0,0.0
1984.887028806244,4,3,1,44,0.0,1.0,0.0
981.6311039496716,5,2,0,69,1.0,0.0,0.0
2349.712371002261,2,1,1,48,0.0,0.0,1.0
4139.718455712578,4,3,1,30,1.0,0.0,0.0
958.5189539282156,3,1,0,34,1.0,0.0,0.0
4810.907089620007,3,3,1,50,0.0,1.0,0.0
642.1376517153892,2,1,1,86,0.0,0.0,1.0
2768.3153588679093,5,3,1,34,0.0,0.0,1.0
1433.8017292319555,5,2,1,93,0.0,1.0,0.0
2001.99468681409,4,1,0,13,0.0,0.0,1.0
1329.3562862754457,4,1,0,45,0.0,1.0,0.0
820.6552749436637,4,2,1,59,1.0,0.0,0.0
3729.542710070748,1,3,0,83,0.0,1.0,0.0
1066.110513557231,2,3,1,43,0.0,0.0,1.0
2878.9547179517403,5,3,0,32,1.0,0.0,0.0
594.6660610721088,4,2,0,21,0.0,0.0,1.0
3219.7132358726367,5,3,1,78,0.0,1.0,0.0
1139.6170570705594,3,2,0,3,1.0,0.0,0.0
553.4210600121169,4,2,0,48,0.0,1.0,0.0
637.0865883903206,2,3,1,39,0.0,0.0,1.0
4684.417170322456,2,1,0,53,0.0,0.0,1.0
895.39924615175,1,2,1,72,0.0,0.0,1.0
2371.037279311324,1,1,0,60,0.0,1.0,0.0
4901.993008369513,5,1,0,83,0.0,1.0,0.0
3791.734206531631,3,3,0,8,1.0,0.0,0.0
4122.920195597868,3,1,0,62,0.0,0.0,1.0
2713.355921269163,3,3,1,21,1.0,0.0,0.0
1334.8668886597363,2,2,0,47,0.0,1.0,0.0
3169.2019798721044,3,2,1,98,0.0,0.0,1.0
2712.8207435854524,3,2,0,49,0.0,0.0,1.0
1734.856842360568,3,1,0,64,0.0,1.0,0.0
967.8171916057532,3,1,1,75,0.0,1.0,0.0
2251.8302631888946,5,1,0,9,0.0,0.0,1.0
4905.263101345979,4,1,0,77,0.0,1.0,0.0
4104.224246936436,5,1,0,20,1.0,0.0,0.0
4831.0128272395,3,2,0,42,0.0,0.0,1.0
2137.547329228996,3,2,0,35,1.0,0.0,0.0
1927.666284605904,4,1,0,12,0.0,1.0,0.0
4852.976501090614,1,3,1,9,0.0,0.0,1.0
4594.685711718734,1,2,0,61,1.0,0.0,0.0
2961.179941934646,3,1,1,29,1.0,0.0,0.0
2251.4075543037343,5,3,0,0,1.0,0.0,0.0
571.271319251934,3,1,0,18,0.0,1.0,0.0
1268.4212755267354,1,1,0,53,1.0,0.0,0.0
4380.507123978792,2,2,0,49,0.0,0.0,1.0
936.1279718014767,2,2,1,41,0.0,0.0,1.0
1071.249861897377,4,3,0,11,0.0,1.0,0.0
3637.2481443065767,2,1,1,91,0.0,0.0,1.0
4864.594334728975,1,1,0,94,1.0,0.0,0.0
2674.544341439458,3,1,1,81,1.0,0.0,0.0
981.4128747213128,3,3,1,34,0.0,1.0,0.0
3117.300318451371,1,3,1,20,0.0,1.0,0.0
4207.533717310989,4,2,1,2,0.0,0.0,1.0
4013.069336095381,4,3,1,35,0.0,0.0,1.0
4381.882120171305,1,1,1,1,0.0,1.0,0.0
796.234295134192,4,2,0,70,1.0,0.0,0.0
1627.1732603739356,2,1,1,15,1.0,0.0,0.0
3171.676023281456,3,1,0,92,0.0,0.0,1.0
4864.604207482717,2,1,1,47,0.0,1.0,0.0
1880.574273995456,4,2,1,89,1.0,0.0,0.0
2643.5107998549447,3,1,0,3,1.0,0.0,0.0
4714.545252461027,2,3,1,28,0.0,1.0,0.0
894.9781135554827,2,2,1,38,1.0,0.0,0.0
707.3112635396042,1,3,0,78,1.0,0.0,0.0
778.1380731015018,4,1,0,89,0.0,0.0,1.0
4131.344708977971,5,3,0,57,0.0,0.0,1.0
1000.388670377681,3,1,1,72,0.0,1.0,0.0
2141.6814333853563,4,2,1,74,0.0,1.0,0.0
4590.646342995385,2,3,1,80,1.0,0.0,0.0
3678.10773149868,4,3,0,30,0.0,1.0,0.0
750.8098692563095,4,1,0,13,0.0,1.0,0.0
4864.194702853451,3,1,1,66,0.0,1.0,0.0
1333.0981797737884,2,1,0,74,0.0,1.0,0.0
894.7293877398395,4,3,0,83,1.0,0.0,0.0
2774.789421754388,4,1,1,2,1.0,0.0,0.0
3204.1040254658874,3,2,1,37,0.0,1.0,0.0
4687.678465897623,2,3,1,65,0.0,0.0,1.0
1222.0817642205188,4,3,1,68,0.0,0.0,1.0
2572.547034030151,1,2,0,11,0.0,1.0,0.0
4776.851678344514,1,1,1,34,1.0,0.0,0.0
2836.510568510923,5,1,0,31,0.0,1.0,0.0
4284.089196813082,5,1,1,80,1.0,0.0,0.0
2357.4124412482706,2,2,1,32,0.0,1.0,0.0
4412.901523167409,3,3,0,86,1.0,0.0,0.0
1033.0776729251684,3,1,1,47,0.0,0.0,1.0
4618.804731706733,1,1,1,40,0.0,0.0,1.0
597.321466078072,5,2,1,4,0.0,0.0,1.0
2181.225467903266,1,3,0,12,0.0,1.0,0.0
1104.8660462253845,1,3,1,16,0.0,1.0,0.0
979.8062852146904,1,3,0,83,0.0,1.0,0.0
2722.311566337026,5,1,1,17,1.0,0.0,0.0
4448.077039097774,3,1,0,62,0.0,0.0,1.0
501.09320495530727,1,1,1,4,0.0,0.0,1.0
3629.094128293413,5,1,0,25,0.0,1.0,0.0
4421.95556318657,1,3,0,38,1.0,0.0,0.0
2960.047692037903,3,1,1,59,0.0,1.0,0.0
4434.383003616863,4,2,1,65,1.0,0.0,0.0
3597.8107839248123,3,3,1,34,1.0,0.0,0.0
584.963953593056,1,1,0,20,1.0,0.0,0.0
4712.658509444508,3,2,1,50,0.0,0.0,1.0
639.7559421582002,1,1,0,57,0.0,0.0,1.0
3485.706553079195,2,1,1,74,1.0,0.0,0.0
595.1742050723733,5,3,1,9,1.0,0.0,0.0
672.8039479685506,3,3,0,45,0.0,0.0,1.0
3873.433242843161,1,1,0,92,1.0,0.0,0.0
4489.653182760259,4,3,0,3,0.0,0.0,1.0
753.7183423395421,1,2,0,46,0.0,0.0,1.0
557.6974227977262,2,3,0,1,0.0,1.0,0.0
1089.1906345704988,5,3,0,23,1.0,0.0,0.0
2642.255159679778,3,1,0,46,1.0,0.0,0.0
4581.688821867598,5,3,1,58,1.0,0.0,0.0
4350.634106478286,5,3,0,7,1.0,0.0,0.0
617.8851883942916,3,1,1,26,0.0,1.0,0.0
2435.642294435718,2,2,1,55,0.0,1.0,0.0
4258.598270714896,5,2,1,0,1.0,0.0,0.0
4406.441719401782,2,1,1,18,1.0,0.0,0.0
4956.001405767833,3,1,0,36,0.0,1.0,0.0
3341.3851454826936,4,1,1,68,0.0,0.0,1.0
3029.4989718045326,3,1,0,36,1.0,0.0,0.0
884.3111793089322,1,2,0,68,0.0,1.0,0.0
689.902108615843,5,1,0,94,0.0,0.0,1.0
643.4815784386644,2,2,1,41,1.0,0.0,0.0
2807.3745490726837,4,2,1,47,1.0,0.0,0.0
3976.240307433413,3,3,0,67,0.0,1.0,0.0
1463.7931373281408,5,3,0,29,1.0,0.0,0.0
1334.864820664045,3,3,0,25,0.0,0.0,1.0
1382.4397073227683,2,1,0,13,1.0,0.0,0.0
2145.5633671761707,1,1,0,61,0.0,0.0,1.0
4845.375388700602,3,2,0,45,1.0,0.0,0.0
2342.0030284176937,3,1,1,51,0.0,0.0,1.0
1373.579467006875,2,3,0,12,0.0,0.0,1.0
2922.6339594546025,4,3,1,88,1.0,0.0,0.0
4586.083454397481,3,3,0,23,0.0,0.0,1.0
2659.44029136759,2,3,0,68,1.0,0.0,0.0
1204.7576670169246,3,2,0,28,0.0,0.0,1.0
2020.978205831911,4,3,0,77,1.0,0.0,0.0
3048.820881336037,2,2,0,63,1.0,0.0,0.0
1109.5679155761086,2,1,0,82,0.0,0.0,1.0
846.7622561044902,5,1,1,68,0.0,0.0,1.0
4980.218908115777,1,1,0,38,0.0,1.0,0.0
2662.2812626602304,4,3,1,99,1.0,0.0,0.0
3867.168606726463,1,1,0,83,1.0,0.0,0.0
3799.97558922588,4,2,1,30,0.0,1.0,0.0
3961.872021386029,5,1,0,41,1.0,0.0,0.0
1562.2270850590878,1,3,1,41,0.0,0.0,1.0
689.1110382713238,1,3,1,3,0.0,0.0,1.0
3996.7217854329024,4,2,0,75,0.0,0.0,1.0
3465.0581295868574,5,1,0,7,0.0,0.0,1.0
799.8259928466862,4,2,0,35,0.0,1.0,0.0
2910.600367052134,5,2,1,18,1.0,0.0,0.0
4163.565585160228,3,3,0,33,1.0,0.0,0.0
4787.667576511277,3,2,0,17,0.0,1.0,0.0
4434.791142687489,5,3,1,18,1.0,0.0,0.0
1185.0269626259003,5,2,0,9,1.0,0.0,0.0
4772.842806459389,4,3,0,60,1.0,0.0,0.0
1630.3640207201024,2,1,0,16,1.0,0.0,0.0
4586.376591769345,2,3,0,40,0.0,1.0,0.0
2663.537756808773,3,1,1,42,1.0,0.0,0.0
1650.498004993165,4,3,0,64,1.0,0.0,0.0
551.2535063984876,2,2,0,41,0.0,1.0,0.0
2009.3306607335608,3,1,1,56,0.0,1.0,0.0
1086.4419492755114,5,3,0,3,1.0,0.0,0.0
1821.16329919022,5,2,1,33,1.0,0.0,0.0
1635.9662495480934,2,1,1,77,0.0,0.0,1.0
4473.472211733979,5,1,1,18,0.0,1.0,0.0
2548.2739628014538,5,1,1,71,1.0,0.0,0.0
3746.521206993074,2,3,1,46,0.0,0.0,1.0
2074.377624001153,4,1,0,87,0.0,1.0,0.0
3546.9220315264,2,1,1,23,1.0,0.0,0.0
1420.1755753812058,4,1,1,36,0.0,1.0,0.0
4226.836411955538,3,3,1,96,0.0,1.0,0.0
1492.1943773663716,4,1,0,75,0.0,0.0,1.0
4522.953695035417,2,2,0,13,0.0,0.0,1.0
3800.308322007076,3,3,0,43,1.0,0.0,0.0
1243.7802056433084,1,1,0,95,1.0,0.0,0.0
1637.8615321255004,3,1,1,54,0.0,0.0,1.0
3632.996462545726,2,3,1,58,0.0,0.0,1.0
3518.3624021229803,4,2,0,27,1.0,0.0,0.0
3353.4681411934907,5,3,1,97,0.0,0.0,1.0
1711.2270694623314,3,1,0,57,0.0,1.0,0.0
1455.5259980522428,4,1,1,24,0.0,0.0,1.0
4673.14884257699,3,1,0,62,0.0,1.0,0.0
1655.4945547422858,5,2,1,17,1.0,0.0,0.0
696.8258253902632,1,2,0,22,0.0,0.0,1.0
4428.694161568415,3,1,1,85,0.0,0.0,1.0
820.3489180710304,2,3,1,30,0.0,0.0,1.0
2409.750581326297,4,2,0,14,0.0,1.0,0.0
1026.789858418382,2,3,1,0,0.0,1.0,0.0
2609.1192190773663,5,3,0,29,0.0,0.0,1.0
4533.063121157598,4,3,1,98,0.0,1.0,0.0
1289.7123232161082,1,3,1,68,0.0,1.0,0.0
698.6550293935495,3,2,0,41,0.0,0.0,1.0
1733.3221520398597,5,1,0,95,1.0,0.0,0.0
4391.25069314774,5,2,1,83,0.0,1.0,0.0
4955.489807390896,1,2,0,60,1.0,0.0,0.0
3758.1313494781457,1,1,0,97,0.0,1.0,0.0
2016.5142939407883,1,1,1,13,0.0,0.0,1.0
3120.957845997332,3,1,0,10,0.0,0.0,1.0
3096.2125550517785,3,1,1,97,1.0,0.0,0.0
3179.1486657059268,2,2,1,65,1.0,0.0,0.0
4013.427137307979,1,2,0,64,0.0,1.0,0.0
1712.705225600135,1,1,0,6,0.0,0.0,1.0
2224.1233771227385,2,1,0,22,0.0,1.0,0.0
4364.35235838311,1,3,0,43,0.0,1.0,0.0
2179.0517829007263,1,3,0,2,0.0,1.0,0.0
2837.236367767718,1,1,0,81,0.0,1.0,0.0
542.0522906880989,5,2,1,75,1.0,0.0,0.0
1569.3689479657985,1,1,1,70,0.0,0.0,1.0
2195.647824983956,2,2,1,21,1.0,0.0,0.0
3464.1213422852525,2,1,0,56,0.0,0.0,1.0
2982.705674089851,1,3,1,73,0.0,1.0,0.0
3398.9585719532806,1,3,0,30,0.0,0.0,1.0
1963.82810310364,2,1,1,69,0.0,0.0,1.0
3672.6840785911672,1,3,0,24,0.0,0.0,1.0
4939.318619568408,1,1,1,30,1.0,0.0,0.0
1611.3443561017812,5,1,1,5,0.0,1.0,0.0
2471.80375961755,5,3,1,19,0.0,0.0,1.0
3691.313167074821,3,1,1,51,0.0,0.0,1.0
2823.351567355379,1,2,1,82,0.0,1.0,0.0
980.6031680106364,2,3,1,67,0.0,0.0,1.0
4561.039882786288,2,3,0,98,1.0,0.0,0.0
2664.378004487557,4,3,1,84,0.0,1.0,0.0
3871.4772429090417,1,1,0,53,1.0,0.0,0.0
3310.7632165153923,5,3,1,63,1.0,0.0,0.0
1811.5741107220724,5,2,1,48,0.0,1.0,0.0
2266.221003830082,1,3,0,70,0.0,1.0,0.0
2090.396206862232,4,2,1,33,0.0,0.0,1.0
2756.4866316405983,5,1,1,2,1.0,0.0,0.0
3095.965405900438,1,2,1,39,0.0,1.0,0.0
2056.2285663931725,5,1,0,56,0.0,1.0,0.0
4667.268019182195,3,3,0,3,1.0,0.0,0.0
1223.2100713594357,3,2,0,17,1.0,0.0,0.0
703.4840154778524,3,3,0,86,0.0,0.0,1.0
3506.383114567908,3,3,0,31,1.0,0.0,0.0
1127.722372934188,2,3,0,38,1.0,0.0,0.0
884.7883888451063,4,1,0,87,1.0,0.0,0.0
3485.757960986251,3,3,0,58,0.0,1.0,0.0
753.3647405682681,2,1,1,23,1.0,0.0,0.0
3213.242944157577,1,3,1,43,1.0,0.0,0.0
3443.103849464422,4,2,0,73,0.0,1.0,0.0
3500.8132608754613,1,2,0,22,0.0,1.0,0.0
1723.9937240496022,5,3,0,41,1.0,0.0,0.0
540.8916572804734,3,2,1,80,0.0,0.0,1.0
2983.580774485185,2,3,0,3,0.0,1.0,0.0
1709.8408147198709,3,3,0,35,0.0,0.0,1.0
4598.754021453892,5,2,0,80,0.0,0.0,1.0
2580.3300245027326,2,1,0,25,1.0,0.0,0.0
918.4578792040948,1,2,1,51,1.0,0.0,0.0
982.2740510289924,5,3,1,22,1.0,0.0,0.0
2198.068147536402,5,1,0,99,1.0,0.0,0.0
1893.9439136430651,2,2,0,59,0.0,1.0,0.0
2783.2734223023226,1,3,1,43,0.0,0.0,1.0
1621.8150311699374,3,1,1,6,1.0,0.0,0.0
4868.044454343849,5,2,0,32,1.0,0.0,0.0
3425.90491579169,5,2,0,96,1.0,0.0,0.0
2624.967163228772,5,1,0,61,0.0,1.0,0.0
2769.1855735686418,3,1,1,52,0.0,1.0,0.0
817.2137553941509,4,3,1,24,1.0,0.0,0.0
4768.039881329705,5,1,1,82,0.0,0.0,1.0
4444.52220854923,1,2,0,21,1.0,0.0,0.0
4700.547973624335,4,2,1,1,0.0,0.0,1.0
2453.0871477824385,1,1,0,89,0.0,0.0,1.0
2766.7374556548034,1,1,0,20,1.0,0.0,0.0
4778.214378844623,2,3,0,46,1.0,0.0,0.0
1605.3420832196657,4,3,1,38,0.0,1.0,0.0
2777.6293371258994,5,3,0,85,0.0,1.0,0.0
4543.5227210367775,1,2,1,78,1.0,0.0,0.0
1633.3401305556904,4,1,1,33,1.0,0.0,0.0
561.8549930510536,4,1,0,67,0.0,0.0,1.0
4795.869434029108,2,3,1,58,1.0,0.0,0.0
2891.547113851874,3,1,1,15,0.0,1.0,0.0
1509.211892572519,3,3,1,12,1.0,0.0,0.0
3740.164414457335,4,3,0,18,0.0,1.0,0.0
4383.485741114924,3,1,0,27,1.0,0.0,0.0
2107.588856765613,5,2,1,63,0.0,1.0,0.0
1016.4599234114786,1,2,1,97,0.0,1.0,0.0
1365.1606331064136,1,2,0,62,0.0,1.0,0.0
1343.06056097055,1,1,1,70,0.0,1.0,0.0
2888.865654298141,2,2,1,50,0.0,0.0,1.0
2764.4864323233296,1,3,1,21,0.0,0.0,1.0
1636.9835097707703,1,1,0,95,1.0,0.0,0.0
927.3437385276944,3,2,1,11,0.0,1.0,0.0
1034.1909297910015,3,3,0,50,1.0,0.0,0.0
1979.382246293787,5,3,0,34,1.0,0.0,0.0
4586.853180634263,5,2,0,1,1.0,0.0,0.0
1961.5951192116224,1,2,1,90,0.0,1.0,0.0
4116.524346046015,1,2,0,14,0.0,0.0,1.0
1704.507967374339,2,2,0,66,1.0,0.0,0.0
4249.734372629409,5,1,1,4,0.0,1.0,0.0
3527.2112517519627,3,2,1,1,1.0,0.0,0.0
4339.278403910252,1,2,1,66,0.0,0.0,1.0
2697.0851165980016,3,1,0,34,0.0,1.0,0.0
2940.067424713317,4,1,0,49,0.0,0.0,1.0
1245.8667963434932,2,2,0,86,0.0,0.0,1.0
2366.687760519493,4,2,0,73,0.0,1.0,0.0
1128.7425514052934,1,3,1,54,1.0,0.0,0.0
2812.345088930455,5,3,0,52,0.0,1.0,0.0
2099.477018138278,1,3,0,9,1.0,0.0,0.0
1084.3565603804643,1,2,0,65,1.0,0.0,0.0
4243.736937596234,4,1,0,5,0.0,1.0,0.0
3821.151273918667,5,2,1,20,1.0,0.0,0.0
3429.3728534834504,5,3,1,54,1.0,0.0,0.0
2080.487243069514,2,3,1,35,1.0,0.0,0.0
4436.157527078897,2,1,0,94,0.0,0.0,1.0
2157.562462074581,4,2,1,77,1.0,0.0,0.0
1280.732226597599,2,1,0,92,0.0,0.0,1.0
3320.3900684404907,4,1,0,1,1.0,0.0,0.0
