SquareFeet,NumBedrooms,NumBathrooms,Garage,Age,Location,Price
2665.065613175805,2,3,1,70,Urban,438604.0395544592
2000.1552715245325,4,3,1,35,Urban,324334.8017695525
2521.0553626861283,2,3,1,39,Suburban,127967.91167350348
3067.990605413551,3,1,0,90,Suburban,448607.37435466424
2460.1512110571907,4,3,0,69,Urban,308665.92320328066
2366.8108263571776,5,1,0,37,Suburban,98608.1817878201
3797.2553693598793,2,3,0,53,Urban,258731.04982542558
3586.443237889091,1,2,1,3,Urban,364524.5270868331
4249.720769161315,4,1,1,45,Suburban,252957.0858423707
1624.81541557773,4,1,0,62,Suburban,441855.54826904944
3242.8782938932864,5,3,1,98,Rural,240662.44155234736
3133.3765342678425,2,2,1,73,Rural,312553.7102899225
2163.8201489270996,1,1,0,49,Suburban,145026.69620085636
2687.258938562064,5,3,0,29,Suburban,280708.8575203002
1912.0196448757792,2,2,1,72,Suburban,150285.78946972807
1138.2997892764333,1,1,0,15,Suburban,151334.21657725656
1462.1054479822978,1,3,1,51,Urban,175956.1440094589
974.8114088054049,3,2,1,3,Urban,69889.6703514538
3573.8130883555586,1,1,0,25,Rural,123489.33878289552
3473.273268991182,2,1,0,28,Suburban,240962.28139987757
4777.728672109428,5,2,1,91,Rural,108977.22441830116
3783.5528614125856,5,3,0,10,Suburban,110023.13773268634
734.2062744025915,3,3,1,91,Suburban,485569.3227713045
4479.103282680294,2,2,1,95,Suburban,242193.81343874283
4382.038233255766,1,1,0,23,Urban,231679.71483006602
2494.9414434771443,3,2,0,50,Rural,170481.0446779923
3136.3837273756467,4,2,0,41,Suburban,280601.22159836075
4892.352496126335,2,2,0,38,Rural,318229.2057461239
2895.369637316748,3,1,1,6,Rural,238183.48488177176
4573.9482276924045,5,2,0,17,Urban,227213.83240478818
873.6744101458389,3,2,0,2,Urban,365192.0076398247
1359.733409189073,4,1,0,62,Suburban,477399.51539875334
2483.3972454859304,2,1,1,19,Rural,445019.9319421638
3131.405637517871,3,2,0,97,Urban,103379.12010742509
4173.0253333826,1,3,0,93,Rural,343538.90166525776
4947.17951814434,2,2,0,72,Rural,53171.42562545472
2249.831734133524,3,1,0,73,Suburban,334891.299807874
713.3703626303821,3,1,0,69,Rural,258959.1150162198
4105.271764828962,2,1,1,16,Urban,271000.87355472485
3219.7132358726367,5,3,1,78,Suburban,314611.52353345026
1393.4428649069075,1,1,1,96,Suburban,384194.92158001376
2726.7280547963906,2,3,0,58,Suburban,378256.011191575
3840.39610490176,1,1,0,53,Urban,70015.56419600634
3966.853041808897,1,1,1,12,Suburban,381422.473835672
2748.282853994429,2,2,0,41,Rural,423417.1913011192
1873.465385579866,3,3,1,43,Suburban,80677.68099602111
4881.84161917322,5,2,0,85,Urban,195325.97030495884
3485.131749304218,1,3,1,79,Urban,406428.8345744138
2337.068837058344,1,1,1,97,Suburban,271898.0670657661
1762.0845089209358,3,1,0,66,Rural,362700.9809644802
3789.9634235160297,2,3,0,71,Urban,276042.11341916054
1589.8255051719545,5,2,0,19,Urban,490200.10241367476
1272.6949503815968,1,3,0,46,Urban,471286.8827898627
2884.2525003293163,1,3,0,23,Suburban,176515.35885778957
1804.9432668986383,2,3,1,50,Urban,223648.16978457232
3330.0731521562675,3,1,0,17,Urban,244105.69902589335
1030.7240369340507,4,3,1,22,Urban,96891.9498246132
3447.2349705529473,3,1,0,0,Suburban,231833.72609575075
1774.83437598966,1,2,1,65,Urban,398681.5195339824
501.09320495530727,1,1,1,4,Urban,431103.32665210235
1071.2122595337937,5,2,1,17,Suburban,448759.7376972175
4701.269200257923,3,2,0,79,Suburban,56551.55007716367
4403.09587601911,4,2,1,73,Rural,404962.7174367613
1551.2406441630658,5,1,0,92,Urban,276182.45801835554
4002.6735704547104,4,3,1,34,Suburban,142771.61517288757
3238.5721692828843,5,1,0,24,Rural,274435.2601301462
4869.071201524413,3,2,1,23,Urban,429917.21000680653
2181.225467903266,1,3,0,12,Suburban,245412.2154922817
3566.572756327271,4,1,0,20,Suburban,495707.48626956076
785.9107509076337,3,2,1,38,Urban,327507.4331008273
2283.113060673827,4,2,1,33,Urban,270393.6511155838
4837.179475346812,3,3,0,18,Rural,182700.1975403079
2925.4139350255423,5,1,1,27,Urban,54972.978187564
1795.4577650068006,3,3,0,90,Urban,324746.76051018696
1041.2193340787308,5,3,0,89,Urban,309872.99586036545
3665.877530816887,1,3,1,10,Suburban,282566.4598546365
3401.8521954337707,5,3,0,48,Rural,291967.0042903984
2182.724211216986,2,1,1,34,Rural,429585.06701478397
4779.236083396254,1,3,0,83,Rural,192591.46608810386
599.9126584453264,3,2,0,75,Suburban,297614.2748000932
1866.7573323432161,3,2,0,56,Urban,355976.4316363458
4644.812688348116,2,2,0,27,Suburban,144418.51711785243
1944.2094724374817,3,3,1,65,Rural,466168.73677116074
1635.1377523482668,1,2,0,64,Urban,381705.1361482598
2903.991844690613,1,1,1,72,Urban,73982.93007023307
4207.107874642421,5,3,0,21,Rural,439298.0140720681
964.1604239526248,4,3,0,50,Urban,468441.56541205454
4743.593193405813,3,3,1,90,Suburban,407151.52170068974
4077.827965315238,2,1,0,8,Rural,241801.07076215098
1315.6261499819839,1,3,0,70,Suburban,497469.60487300344
3704.035825391732,1,3,1,35,Urban,105996.15473490997
2232.3142518690074,1,2,0,53,Rural,291472.6286091089
2310.3260513434343,4,2,0,37,Urban,126675.86183264277
4024.8054159748986,4,3,0,65,Rural,247706.96128079912
4832.531635913295,3,1,1,42,Rural,467340.937981511
1069.9514278123727,2,2,1,4,Rural,407417.5077807499
2392.836065954687,4,3,1,80,Rural,401936.873688653
2664.237236379366,5,2,1,36,Rural,209234.21044181962
2193.403176297489,4,2,1,57,Urban,470421.5798495933
2134.3510567230123,1,1,1,62,Rural,215717.4187942968
735.2090040271844,2,3,1,98,Suburban,67988.04607397193
3584.923792531805,3,2,1,50,Rural,337010.5681074339
2462.9648770402046,4,3,0,71,Suburban,213191.42743665198
1376.5721118976703,1,1,1,42,Urban,119176.19970598225
4172.150760359307,5,1,0,66,Rural,470596.1279243412
4111.523366682326,5,2,0,66,Rural,336757.79031540954
2688.762326400022,3,1,0,64,Suburban,473238.36027960386
1843.0279751649223,3,2,0,61,Rural,312340.40703233687
3371.417266084036,4,3,0,87,Urban,78738.6468315975
1796.6846109983137,3,2,1,62,Urban,63473.23116966924
1562.035686456704,1,2,1,29,Rural,455252.6457510302
3787.31594311847,1,1,0,89,Suburban,67427.5715954186
681.4635787442782,1,3,1,37,Urban,326829.10873225075
926.4581196556728,4,3,1,50,Rural,184089.11334906422
530.546783106154,4,2,1,37,Suburban,359446.1625963353
1188.2443391394177,3,3,1,66,Suburban,178125.0929227157
810.4550391970675,4,3,1,76,Urban,66749.97670227048
4981.110655009634,1,2,0,99,Rural,378877.3127595116
1799.644864793403,2,2,0,47,Urban,189906.1836185952
1171.7060570116128,1,3,0,11,Suburban,297859.5172669472
1584.4831609816308,2,2,0,19,Urban,398239.61897083983
4712.565071930606,3,1,0,71,Rural,366270.4858235025
2840.7210036097804,5,3,1,1,Urban,206856.99734209134
2141.6814333853563,4,2,1,74,Suburban,386521.9966518338
4430.261560591487,4,3,0,84,Urban,466556.4531612886
2277.456217470646,1,3,0,54,Suburban,324488.56663222
2007.538564809631,1,1,1,5,Suburban,366577.72729004454
1432.77135147381,2,1,1,82,Suburban,439658.6628561694
2200.085707592352,4,3,0,93,Urban,429638.27732567524
1925.079602076167,3,1,0,61,Rural,208220.59736860215
3547.8678168416345,1,2,1,48,Suburban,496265.2685493769
1803.122171018272,4,3,1,99,Urban,62854.7000211728
3097.3988589015266,5,1,0,83,Suburban,494018.40729594335
796.5147426438772,2,3,1,53,Urban,160698.71002397372
1360.8012051343146,1,3,1,9,Suburban,248196.67270486153
2333.3237222510697,1,2,0,23,Urban,447659.9320211214
4716.271642589129,3,2,1,96,Suburban,159947.97733733826
2197.6339357206293,1,2,0,28,Suburban,151151.7357905266
3488.3335453992536,4,1,1,93,Suburban,339398.9429846371
1647.8925008962917,4,1,0,99,Rural,367452.7365178745
1071.6510918795427,4,1,1,5,Urban,53361.80789046227
763.4147003602257,5,2,1,57,Rural,252699.90618910405
1874.3607434423811,5,3,0,77,Urban,270099.0400462791
1209.4746205860858,1,2,0,56,Suburban,172325.83987487934
1283.047016072559,5,1,1,2,Urban,295749.37158300716
3923.4168877412753,5,1,0,23,Urban,119559.92255247042
571.271319251934,3,1,0,18,Suburban,195622.6108358295
3010.145565809455,5,2,1,97,Suburban,370957.65509954677
2207.5762126705913,2,1,1,8,Suburban,443203.94204118685
2779.4749995884627,2,2,1,29,Urban,315220.5327709425
3032.736067465713,2,3,0,95,Suburban,83680.04270353907
1910.154625057752,1,2,1,76,Suburban,355435.6413942688
1827.9898708292837,4,1,1,81,Urban,453919.01940036373
3800.3083220070757,3,3,0,43,Rural,276941.3193485069
4420.746446545207,1,1,0,52,Urban,272161.3847463794
1366.6173460633754,4,3,0,85,Urban,496136.1107535298
939.2844224081703,3,1,1,67,Urban,336334.0043957193
4540.081128764117,3,2,0,59,Suburban,412713.00574977504
2074.529586413294,3,1,1,22,Urban,340922.0683742953
2980.9282579826636,2,2,1,60,Rural,149412.05895375984
2117.9441503400158,2,2,1,6,Urban,177835.1827983196
1066.110513557231,2,3,1,43,Urban,349567.5914370238
3151.992402264776,3,2,0,54,Suburban,255232.00853236005
2863.1338329633336,3,2,0,74,Suburban,231956.50559726363
1413.4710163603875,2,2,0,38,Rural,60103.379021626926
2533.41070093525,3,3,0,58,Urban,447966.0803294133
4086.2637680704065,2,1,1,97,Urban,448024.0054265542
3156.917463985511,2,1,0,4,Urban,257437.0061261224
936.1279718014769,2,2,1,41,Urban,365332.6438815568
2966.096737531108,4,2,0,88,Urban,130018.70918089004
3662.322346803141,3,1,0,91,Urban,276714.96106270736
4067.165326013381,1,2,1,13,Suburban,247489.53885493486
3331.0291038542005,2,1,1,26,Rural,345476.106865228
1186.9617404335268,1,3,1,15,Urban,261340.6555148918
3695.779699655723,4,2,0,90,Urban,274295.427201033
3548.0383073668236,3,2,1,1,Suburban,183070.60565601065
609.9209732328495,2,1,0,18,Urban,71790.42573706112
2352.864504156094,2,1,1,22,Suburban,462661.59155782574
1998.27611133068,2,3,0,40,Rural,55504.23057834086
3512.3542891413954,1,2,1,13,Urban,176595.99285259715
1472.6111553991432,4,1,1,46,Rural,251424.85198743557
3158.923653384163,3,3,1,62,Urban,193591.55943158115
4609.426828163776,4,1,1,89,Rural,298363.0415284717
4090.110674938735,2,1,0,7,Rural,257725.8568267323
4646.559812974387,4,3,0,26,Urban,164964.3061386107
4903.276851197105,1,3,0,39,Rural,89609.05890744796
548.0155715277324,5,3,0,27,Suburban,111890.87176287627
3302.335743698649,5,3,1,67,Suburban,268844.03116565634
2357.7772899150787,3,3,1,60,Rural,430675.49029358267
4369.345206508047,3,3,0,37,Rural,95287.50136489107
1633.1661590410927,4,2,0,74,Suburban,354742.8733415798
4914.632701017843,3,3,0,23,Urban,406441.0156305241
3261.685862946863,1,2,0,27,Suburban,174547.52524162768
4070.918310029739,2,1,0,40,Rural,350707.77178335475
885.1979877024575,2,1,1,17,Suburban,358996.0751073126
1325.5604814148928,4,3,1,48,Urban,368506.72896189184
3912.8165286539142,2,1,0,84,Suburban,450864.0912197693
598.9393491769563,4,3,0,25,Urban,229336.7290209974
4175.950936522022,3,3,1,2,Rural,159660.11195214183
562.7705841136016,3,2,0,76,Suburban,294730.19054927136
3457.03477577573,1,1,0,37,Suburban,78146.76795593693
2142.9226410431265,2,3,1,91,Urban,200264.4185902034
3251.726837236396,1,1,1,13,Suburban,447451.3070212271
3632.141331451012,5,2,1,0,Suburban,289425.90210989583
2041.138486338369,1,1,0,91,Urban,246503.8869078166
985.8310164987599,4,2,0,99,Suburban,169557.75981546397
813.4064048671954,4,2,1,10,Urban,162669.05811777865
3150.212101531465,1,2,0,39,Rural,156475.40961214365
2842.949091803502,3,3,0,3,Suburban,423155.1506539468
3839.9045410450963,5,3,0,33,Urban,493259.1674867643
2793.809795017717,1,1,0,64,Urban,290659.29497290053
2401.006055138956,3,3,0,55,Suburban,85925.03772776594
2291.392302063039,1,3,1,9,Urban,387967.5706708356
619.0110616895035,2,1,0,80,Rural,444674.4905391441
2010.0074076349572,4,2,1,70,Rural,469052.67694528046
4892.090708860224,2,2,1,63,Suburban,332948.90570962336
4431.000093021899,2,1,0,12,Rural,278096.3749664688
1982.2013016539795,5,3,1,21,Suburban,329237.2915098858
3145.0793227986746,3,1,1,55,Suburban,55827.822925840774
4312.835354909723,4,1,0,64,Urban,344938.94388443744
2485.734515375309,2,3,1,91,Urban,369340.8769649966
580.8103868756793,4,1,0,96,Urban,374913.65643704974
835.2970781838803,3,3,0,12,Urban,303382.3014092359
2796.7672460691797,1,3,1,0,Suburban,365019.96709461306
4862.477190541453,2,1,0,37,Urban,337474.57582858653
3619.442939984905,3,2,1,57,Urban,101987.78892903465
819.1228614735628,4,3,1,24,Rural,454265.0462310962
1352.1239410633825,3,2,0,41,Suburban,330227.3784595503
3970.954144475825,1,3,0,84,Rural,377507.466717362
4286.478919803101,3,2,0,32,Rural,204299.3839628529
3279.6256378486587,4,1,0,56,Rural,463657.7823030884
3399.9042633341746,2,3,0,36,Urban,276177.094784911
627.5185267252309,2,1,0,56,Suburban,355552.6962463959
4228.386168116788,5,1,0,97,Rural,478481.92726905463
4047.238436768733,4,1,0,61,Rural,462237.23521978693
1665.6581484650621,5,3,0,2,Suburban,340159.4468324185
3689.0452398447815,5,1,0,29,Urban,124583.62618996014
1466.8457289124913,1,1,1,66,Rural,477755.79393812706
681.4857247318084,4,3,1,62,Suburban,492861.0637899355
1405.1144416566976,2,1,0,81,Urban,96528.51292190695
1303.8299453943478,4,3,0,22,Urban,252633.9569532366
2019.8659853068125,1,1,0,71,Urban,296715.00373077946
2383.0227372895615,4,2,0,72,Urban,91436.69321101572
2788.4250117396855,4,1,0,65,Urban,135355.97725684696
2645.3924397874766,5,2,1,60,Suburban,291967.42598571785
1718.0357268438022,4,3,0,1,Urban,483390.25153279473
631.2680085833351,5,2,0,26,Rural,62514.4891679411
3222.957300067178,5,3,1,47,Suburban,460599.3833705932
2280.8517343130948,3,1,0,62,Rural,454373.67652222584
1844.0247082439737,1,2,0,99,Rural,435730.38583395036
4401.2346927373055,5,1,1,4,Urban,219897.9178989099
3860.344885091719,4,2,0,0,Urban,270870.5917436012
4359.9449676759905,5,3,0,21,Suburban,231617.58769664267
2727.4225762060746,5,3,1,73,Suburban,476413.78389297286
1089.1906345704988,5,3,0,23,Rural,284607.77889825776
3632.996462545726,2,3,1,58,Urban,86275.67390016935
1427.3320097172887,2,1,0,78,Urban,173326.9299400298
2485.5335109127254,2,1,1,96,Rural,257914.94581163942
792.5035502699982,2,1,1,49,Urban,479100.1695430075
4213.887810903421,3,1,0,22,Suburban,306027.9907800376
1066.7328847137526,5,1,1,77,Rural,363232.68042560254
4563.938781721894,3,3,1,17,Urban,89833.9313002223
4389.037710177007,4,1,0,88,Rural,444795.82066613657
2590.6224399766074,1,1,1,21,Urban,292558.1999062043
3849.656919367958,3,1,1,43,Urban,464552.78564327385
3287.50283218169,2,3,0,43,Urban,250464.5084257502
4113.840390519852,2,3,1,36,Suburban,357387.798625213
2443.122953536604,4,3,0,6,Rural,261877.36717713517
4036.138179099575,5,3,1,89,Suburban,114151.06828143972
2581.0556767931657,1,1,1,23,Suburban,172422.49007990365
4734.346045292572,3,1,1,76,Rural,80265.78249853116
2688.674453713164,5,2,1,40,Rural,248119.85431030105
2581.786723701783,5,1,0,69,Urban,342203.69455760607
4032.8233770358074,3,3,1,84,Urban,159670.07411434216
4197.09961292377,3,3,0,70,Rural,270674.62619297183
2995.2010144452684,3,1,0,17,Urban,256538.00040717336
1309.0901607278392,3,2,1,78,Urban,290039.22090650327
2604.912039309108,2,3,0,71,Rural,133063.10016218535
4856.326263093552,5,2,1,59,Suburban,290292.839783084
3888.437868676333,5,3,0,51,Rural,213892.50055422707
4150.231717456095,2,3,1,79,Rural,178718.83203157166
647.7147446865806,5,1,0,48,Suburban,313691.906310627
2605.3675818537195,3,3,0,66,Urban,116616.5615757137
3409.795101458999,1,2,1,44,Suburban,455296.3927733641
4235.147076326336,5,2,1,8,Suburban,470683.76584537176
721.7314411224716,1,1,0,25,Rural,347274.360407877
4335.97498538843,1,3,0,25,Urban,186419.61032167997
2967.8042153386027,2,2,0,29,Urban,331702.64151188626
1387.9128675922698,4,1,0,26,Suburban,320685.55993766646
1927.6484740236501,5,2,0,79,Rural,226062.9417332014
1768.6829828820235,2,1,0,3,Suburban,179261.2613179893
2888.865654298141,2,2,1,50,Urban,125803.82854050485
732.5855596000932,1,3,1,82,Urban,147822.72801154276
1213.412713249656,5,2,1,97,Rural,343863.46559685236
4157.11869519102,2,2,0,69,Rural,448652.4489796059
1096.7179583606498,3,1,0,78,Suburban,223230.22472095513
1550.2832125615714,2,1,1,9,Rural,104854.76802582433
2540.1677252187083,3,1,1,35,Suburban,55762.835743062235
2827.043996509987,4,2,1,45,Rural,232657.54477807344
3936.2471582637136,3,1,1,5,Suburban,154655.12803388396
2512.995919997845,3,3,1,69,Urban,195150.0051539782
4054.3907946599247,1,1,1,78,Urban,158751.443527608
3282.5583817045585,2,1,1,92,Urban,348866.4344336428
1008.9488274072011,4,3,1,88,Urban,337331.4353801566
1203.4914727677738,2,1,0,82,Urban,460537.03602986614
2466.6517645239687,3,1,1,77,Urban,364885.2116801031
2286.0022689006782,3,2,1,2,Rural,124223.62126767659
3845.9492133678255,2,2,1,49,Rural,388217.49318862066
3113.317129088083,4,1,0,41,Rural,131570.5381485977
2246.5988645101215,4,3,1,77,Suburban,301370.398674692
1268.4212755267354,1,1,0,53,Rural,84685.1942684268
1520.766960464728,3,1,0,38,Rural,71296.2756354419
3089.7545831107655,3,1,0,84,Suburban,258903.49668088823
2405.474622049066,1,2,0,54,Suburban,97242.60264912655
2817.1737898730244,2,3,0,10,Urban,187999.97219693658
1268.0484588600516,3,3,1,73,Rural,202475.0202410102
3483.078135550546,2,3,1,78,Rural,396242.1135712106
4336.424333851852,4,2,0,29,Suburban,199706.04733086345
1660.7277805410527,5,2,0,80,Urban,272435.0832148243
2711.8140162432196,1,1,0,55,Rural,397663.6685002251
4889.872980594058,3,2,0,28,Suburban,142204.2380824469
1999.5878324782743,1,1,0,16,Suburban,412203.8265070854
3177.708552156925,4,2,1,32,Rural,424307.65863288485
905.8806509010997,4,1,0,20,Suburban,494981.05782613286
3227.067511157494,4,2,0,77,Suburban,249821.45548893767
903.3429798707806,4,3,0,9,Rural,216792.19789719628
4816.559458957199,5,1,1,86,Urban,365902.37175884494
3720.481934325401,2,2,1,38,Rural,76168.00277185236
4046.719046610679,2,2,1,77,Urban,67888.1801884349
3668.469623472366,5,1,0,46,Suburban,200745.88855956806
3153.780662344096,2,2,0,85,Rural,378281.78967947135
2524.607514884774,4,3,1,51,Rural,102404.49965514665
4362.680208924781,2,1,1,40,Urban,335996.0816955961
4805.760503943784,1,1,1,91,Suburban,171277.36938483914
2745.6627780683657,2,1,0,46,Rural,343253.60270847514
4691.907721198679,1,1,0,72,Rural,255639.25575019637
3124.998094948329,3,1,1,86,Suburban,101818.25388261548
2922.7288410339493,1,3,1,70,Urban,161277.2666433378
2545.172298299105,1,1,0,87,Rural,148871.18925188394
1441.7949268855393,4,3,1,42,Suburban,124063.06671903653
516.7384736812663,4,3,0,36,Rural,260755.45178214964
1586.7780208522756,4,3,1,72,Rural,479599.4926926481
2793.7542722160433,1,1,0,63,Rural,346139.9601309442
2209.8197851688865,5,3,0,70,Urban,426200.91417414864
2518.1835260118523,4,1,1,59,Suburban,491486.08506416314
4912.916988038223,4,3,0,86,Rural,293280.1984371055
2076.2256680119744,1,1,0,24,Rural,157131.53405886883
2534.8232271204856,3,2,1,21,Rural,467514.95316961396
1100.8199810876881,3,2,0,42,Urban,364542.7950822911
715.8097959664444,2,3,1,70,Rural,481523.56724615756
3989.3428156662258,3,2,0,69,Suburban,342964.3827449857
3068.074287823904,4,3,1,35,Urban,398815.2545131722
3923.1716271975274,5,3,0,45,Suburban,450786.2876504953
1174.3825949894822,2,3,0,21,Rural,391662.1901840367
3073.229470322109,5,2,1,34,Rural,303190.5974057249
1641.39113453619,5,3,1,46,Urban,262364.4195176626
1526.2781760500895,4,2,0,32,Rural,420519.80071078043
551.8670632384336,1,2,1,84,Suburban,397393.6157693098
1086.5332560608235,1,1,1,74,Suburban,214893.8707689574
1891.706501748629,1,2,0,12,Suburban,274249.3853039692
1025.9544226592257,3,1,1,55,Rural,335745.8401485615
4936.362981849219,1,3,0,66,Rural,62766.59857346634
1888.8469183577781,4,3,1,12,Urban,161405.91496924084
1086.4577601604767,3,1,0,49,Urban,162596.47778211016
1395.8704077258099,1,3,1,56,Suburban,447454.20176659053
3144.664527536644,5,1,0,97,Suburban,199169.4890733311
788.1958573915483,4,1,0,27,Urban,295314.5245090611
4380.953585635206,4,3,1,97,Urban,424213.91015190264
4826.748556567163,2,1,1,95,Suburban,166862.21564450115
1610.363393003214,4,1,0,86,Urban,105690.68486008886
2525.428708658867,5,1,1,87,Rural,476761.91292880126
599.6050296327368,4,3,0,64,Rural,367107.3212153733
3383.196011272497,2,3,0,23,Urban,129674.1945560636
2362.66726123665,4,3,1,66,Urban,418870.1993056969
1715.2630974570006,4,3,1,80,Rural,404206.97600101336
1430.7669977747382,2,3,1,6,Rural,426893.4938639686
3443.103849464422,4,2,0,73,Suburban,174295.65949440317
2372.976639645415,3,2,1,82,Urban,251860.85302503695
1308.4668006346042,4,1,1,23,Rural,362153.1844526511
3600.990866690708,1,2,1,8,Urban,225800.40840323226
3042.8252736651216,1,3,0,14,Rural,81487.47749731963
4364.024247182733,3,3,1,55,Rural,111402.38929794621
1028.641544944218,4,3,1,85,Urban,318701.0772938437
4035.499708750053,5,1,0,16,Suburban,218825.68981937977
3530.8255406776657,4,1,1,18,Rural,52421.05931436849
1017.5492157264401,1,1,0,8,Urban,395084.5371392441
3626.693284422743,2,1,1,63,Rural,237516.68425782243
2486.9627999592367,3,1,0,56,Urban,191196.1784506696
4752.431535001294,2,1,0,37,Urban,371083.6305729947
1137.251077780547,5,2,0,82,Rural,254798.96854388155
3392.750258670821,4,3,1,7,Suburban,362673.9992264842
2218.910204583257,5,2,1,5,Rural,55939.13707155015
4805.66601765895,2,1,0,48,Rural,54239.051338171004
1984.887028806244,4,3,1,44,Suburban,301955.86868467013
4829.836592713101,5,3,1,20,Suburban,491995.4154028284
4556.686329953371,1,3,1,92,Urban,172560.75706324942
1716.7245588979536,1,2,0,33,Urban,357302.10072500387
4115.937995718925,3,3,1,11,Suburban,127515.89430620706
4980.218908115777,1,1,0,38,Suburban,190196.8842923752
1636.9835097707705,1,1,0,95,Rural,85133.7007138436
2465.4972619549385,2,2,1,5,Suburban,446356.9219805801
2840.8133145504185,1,2,1,80,Rural,189696.8306989234
1827.1901111173895,1,1,0,31,Rural,153709.90133134552
568.6917784071339,2,2,1,59,Rural,378771.8802979552
1490.5815988888698,1,3,1,7,Suburban,139748.07002472173
1768.715979537913,1,2,0,37,Suburban,158123.91222427238
2496.198655931842,3,3,1,92,Rural,96627.31414732157
1269.9611528603084,1,3,0,94,Suburban,483292.3591376946
4429.644605112527,1,3,0,18,Urban,161436.9872847555
3672.1000972910124,3,3,1,54,Urban,498048.48626107216
883.4021490184789,2,3,0,8,Rural,129267.24843581553
3425.4160301296915,1,1,1,51,Suburban,59293.33249017652
3441.454143825292,5,1,1,27,Urban,453062.1260499275
4802.995281396325,2,1,1,61,Rural,311007.763328052
513.5939211027256,2,3,0,47,Urban,208134.49999285792
1615.6960241261324,1,2,0,38,Rural,281002.84810567304
4675.0616571889195,3,2,0,52,Rural,167327.12970834287
4694.602619292274,2,3,1,94,Rural,335641.482626731
3742.6388871678682,3,2,1,62,Urban,327410.8512541548
3945.93494471393,5,3,0,18,Rural,86086.5300678602
911.673310683412,3,2,1,32,Rural,459809.64527048456
2812.441256502051,4,3,1,63,Urban,257236.4040012988
1542.1234608004972,3,2,0,25,Rural,137819.3594370007
1315.4811962612775,2,2,0,44,Urban,188322.73674620705
4146.364846054997,3,1,0,0,Rural,439799.7896769229
1107.6716150624634,3,2,1,74,Suburban,222433.3273919455
2608.9323664837334,4,2,1,65,Suburban,302882.5270380328
4723.602078137149,4,3,1,34,Urban,476460.3806973281
1336.2442500440416,1,2,0,76,Rural,343272.3969118849
4900.970406822055,2,2,0,97,Urban,354072.5347665209
4974.295935924765,1,2,0,97,Rural,161855.9767229339
3000.2771960708133,4,2,0,98,Urban,350732.83326259314
1265.6423307972107,3,2,1,95,Suburban,227211.23488662558
1922.4719957340303,4,1,0,44,Urban,459969.1180698532
2410.2177470444085,5,2,1,75,Suburban,108292.4815597597
1891.9590096120032,3,3,0,32,Suburban,178538.15734863264
1762.8601094443209,1,3,1,81,Suburban,79700.32788899534
4875.033691473609,3,2,0,68,Urban,221406.73212650043
1190.1417233708553,5,2,1,82,Urban,116767.69977038495
3799.9755892258804,4,2,1,30,Suburban,430314.68950808496
501.8463024762869,2,1,0,90,Urban,466269.4408951323
3182.8220123106958,2,3,1,63,Rural,351241.5401621221
4621.743517793236,2,1,0,14,Suburban,96500.56999362767
1795.7034234194855,4,1,1,45,Rural,203733.89673008912
1334.8668886597363,2,2,0,47,Suburban,484021.3515565726
3432.5590769529213,5,2,0,67,Rural,111335.55078177512
3706.7063328427694,4,3,0,82,Suburban,300420.22218025837
3596.137335283916,2,2,1,84,Suburban,208818.26419800316
1936.9259600961832,1,3,1,39,Suburban,499623.17546878784
1634.910809716989,4,1,0,0,Urban,178425.07908881543
4801.634599829199,4,3,1,19,Rural,71497.51937754951
4654.847787214682,3,3,0,21,Suburban,365982.2666711004
2557.9247445176916,2,3,1,53,Urban,197032.69860984947
4307.87239769468,1,1,0,76,Suburban,345911.6452795803
2535.4556493543323,5,1,0,64,Rural,97093.39406653156
2409.750581326297,4,2,0,14,Suburban,285378.440418613
1205.4332641968258,5,2,0,60,Urban,218854.19678119148
2418.8272542138775,5,3,0,78,Suburban,291545.2102903838
2918.3762236991315,5,3,1,13,Suburban,434062.5790735115
601.2694734290891,3,1,1,68,Suburban,487736.2795825739
2498.508523289329,5,1,1,48,Suburban,388909.4671031014
4016.1029827784014,2,1,1,5,Urban,395086.2418491791
3560.2072536842143,2,3,0,40,Suburban,288021.2403827266
3358.2064498877075,1,3,0,30,Rural,93829.9747362243
4592.999427967411,1,1,0,89,Rural,350176.79584477755
581.144044213535,5,3,1,63,Suburban,116500.94230211244
3006.7141378650535,5,1,0,88,Urban,160547.4754604287
4043.069817843682,3,2,1,50,Rural,368412.13088158617
2936.0092221557024,5,1,1,58,Suburban,345646.6673531436
1957.5299866117061,5,3,1,54,Suburban,191446.67371540144
1113.1275429139005,5,3,0,48,Urban,397419.90618810704
4494.033823172861,4,3,1,39,Suburban,472692.1029990148
2618.430765744213,4,3,1,14,Urban,295366.82951498
4451.518386435657,3,1,1,69,Rural,354958.99655769044
3136.3345509492574,3,1,1,64,Suburban,172300.81301162072
3533.8645247675036,2,2,1,6,Urban,486863.1700892123
4119.175194703025,3,1,0,61,Suburban,173167.210303605
3466.199950700605,2,2,1,53,Suburban,449334.0609119682
2291.2467830552196,5,1,1,51,Rural,467541.10030942364
2811.3502276789295,3,1,1,50,Suburban,373832.8675717712
4113.7048610414595,3,3,0,3,Urban,415214.34247433586
2181.426333678429,3,2,1,0,Urban,256035.56350557215
2246.546555458237,2,3,0,65,Urban,463796.05525252427
930.6055222610053,2,3,1,97,Suburban,384190.81026761315
4615.629958497865,1,1,0,34,Suburban,197034.796190459
909.6634172544877,2,1,0,76,Rural,65725.32544494819
