TransactionAmount,TransactionTime,MerchantType,CardType,CustomerAge,TransactionLocation,Fraud
770.6413752815752,55928,Health,Debit,51,Rural,0
500.1187935867632,74453,Utilities,Debit,35,Urban,0
305.90931559873025,7784,Health,Debit,57,Urban,0
973.768839456455,12291,Entertainment,Debit,48,Urban,0
663.6992483455364,84462,Health,Debit,59,Rural,0
408.8292818269524,26154,Entertainment,Debit,37,Urban,0
281.18276098044777,25650,Health,Credit,53,Suburban,0
731.3718800205586,68741,Utilities,Credit,59,Urban,0
242.94126214817393,36201,Health,Credit,27,Suburban,0
172.53827898471448,39479,Food,Credit,76,Urban,0
530.3040550731082,72920,Entertainment,Debit,79,Suburban,0
290.69740525149774,82797,Retail,Debit,20,Rural,0
629.2762397786914,50243,Health,Debit,38,Urban,0
118.82073619935925,68595,Entertainment,Credit,53,Suburban,0
655.2861634627543,31734,Retail,Credit,72,Rural,0
284.0132314697045,81451,Entertainment,Debit,27,Urban,0
1.2426915000782188,42568,Entertainment,Credit,24,Urban,0
127.8091216165022,25793,Retail,Debit,39,Urban,0
933.681762457259,52204,Retail,Debit,40,Rural,0
867.4872844762425,46746,Utilities,Credit,29,Rural,0
234.3754230042006,31989,Health,Debit,56,Suburban,0
778.5935326409457,49465,Health,Credit,30,Urban,0
608.9630215808003,61383,Entertainment,Credit,57,Suburban,1
970.9338067384195,16767,Food,Credit,76,Suburban,0
374.23205387452504,38652,Food,Credit,30,Suburban,0
681.7791519046541,83732,Entertainment,Debit,50,Suburban,1
64.47218670149466,84244,Utilities,Debit,48,Suburban,0
396.85109946958954,13383,Retail,Debit,65,Urban,0
963.8538435269923,70784,Entertainment,Debit,68,Rural,0
539.4418935756704,60089,Health,Credit,45,Suburban,0
288.5916238315097,26440,Food,Credit,36,Rural,0
121.15069216547825,52443,Food,Debit,38,Suburban,0
703.824811841349,56325,Food,Credit,49,Urban,0
645.2111873862971,55919,Utilities,Credit,43,Suburban,0
374.56477489017084,16611,Health,Debit,79,Suburban,0
950.9904105139684,63483,Utilities,Debit,30,Suburban,0
23.18061017486247,22457,Retail,Credit,46,Urban,0
304.420127780194,10256,Entertainment,Debit,24,Suburban,0
921.1484168132819,54856,Entertainment,Credit,64,Urban,0
321.6145028811209,40533,Food,Credit,43,Rural,0
253.0005810213152,28281,Food,Debit,23,Rural,1
534.686189521316,67275,Retail,Debit,49,Rural,0
823.9779481706173,1525,Utilities,Debit,53,Urban,0
104.04361411748269,16453,Health,Credit,71,Suburban,0
943.0776889360905,6251,Retail,Debit,40,Rural,0
795.2778082999829,19507,Entertainment,Debit,69,Rural,0
182.0690052960004,79396,Entertainment,Debit,28,Suburban,0
712.2959532369645,27906,Utilities,Debit,73,Rural,0
385.5737639149196,73185,Retail,Credit,38,Rural,0
402.8923833982424,13193,Health,Debit,36,Suburban,0
783.5068023464275,81449,Retail,Credit,51,Urban,0
962.8220231727514,64042,Retail,Debit,66,Urban,0
127.52921697434674,59516,Utilities,Debit,64,Rural,0
421.2096066419406,81165,Health,Debit,69,Rural,0
481.4606664762192,30692,Entertainment,Credit,67,Urban,0
376.93550513804263,70490,Food,Debit,61,Rural,0
363.8259345925088,33512,Health,Debit,52,Urban,0
53.21639889403494,10719,Entertainment,Debit,66,Rural,0
685.8530819420606,55427,Utilities,Credit,48,Rural,0
436.77820270292534,27649,Health,Debit,63,Urban,0
195.59900884128282,12402,Health,Debit,46,Suburban,0
816.2174687997664,9216,Entertainment,Credit,23,Rural,0
802.7581874034763,31050,Entertainment,Credit,53,Rural,0
486.90523646080493,50093,Retail,Credit,70,Suburban,0
299.1522104866128,5050,Retail,Credit,48,Rural,0
638.454633070656,46716,Health,Debit,49,Suburban,0
288.8639836416257,2438,Food,Debit,57,Suburban,0
236.7719223933883,47431,Utilities,Credit,76,Urban,0
730.7841393723003,16760,Entertainment,Credit,37,Suburban,0
41.28491448122975,77614,Retail,Credit,39,Urban,0
95.67370256355936,16473,Utilities,Credit,20,Urban,0
7.781385849566187,43815,Health,Debit,25,Urban,0
153.79024328895073,62460,Entertainment,Credit,62,Rural,0
69.921018701749,9257,Entertainment,Credit,36,Rural,0
995.8065654121386,25634,Retail,Debit,48,Suburban,0
289.5211599841355,60403,Food,Debit,49,Urban,0
150.11874465657803,46573,Entertainment,Credit,32,Rural,0
241.75526173792204,28648,Food,Credit,72,Rural,0
936.1894459685946,48980,Utilities,Credit,56,Suburban,0
520.6400628013713,10296,Entertainment,Debit,48,Rural,0
365.45327821154905,60197,Entertainment,Debit,20,Rural,0
873.5180664513101,21959,Food,Debit,68,Rural,0
395.5952802784834,14570,Retail,Credit,75,Rural,0
335.6735613877381,35423,Health,Credit,49,Rural,0
208.07524002718583,80263,Utilities,Debit,27,Rural,0
378.4190270855021,17899,Entertainment,Debit,45,Suburban,0
317.3676716609091,35785,Retail,Debit,44,Urban,0
677.6266553388429,62806,Entertainment,Credit,65,Rural,0
290.2931219660564,56963,Utilities,Debit,63,Urban,0
577.6225466761389,77875,Health,Debit,57,Suburban,0
66.82627286694073,34341,Entertainment,Debit,60,Suburban,0
192.09786753981786,5597,Food,Credit,48,Urban,0
407.9978663397374,10244,Retail,Debit,68,Urban,0
937.0123046547867,3796,Health,Credit,51,Suburban,0
377.8747337299797,75589,Entertainment,Credit,22,Rural,0
664.4100470786343,28528,Health,Credit,28,Urban,0
255.83213519897674,18648,Food,Debit,24,Urban,0
127.90654239725849,83967,Entertainment,Credit,25,Rural,0
59.478063479970075,535,Health,Debit,34,Urban,0
306.1080850442086,48469,Entertainment,Credit,61,Rural,0
158.50336577011106,64912,Entertainment,Credit,67,Suburban,1
174.83643756810807,44493,Health,Credit,78,Urban,0
760.9985490785631,72417,Entertainment,Debit,56,Rural,0
16.822232873929345,45785,Food,Debit,58,Rural,0
558.2523156096989,85017,Health,Debit,68,Suburban,0
380.08191921287136,66561,Health,Debit,31,Urban,0
507.04344990863865,30869,Food,Credit,41,Rural,0
563.2674069773883,65094,Food,Credit,47,Urban,0
314.0543267628209,30192,Food,Credit,75,Rural,0
295.813751324101,69157,Entertainment,Credit,68,Urban,0
733.6684474855708,79941,Entertainment,Credit,69,Urban,0
871.405711133036,57544,Utilities,Debit,67,Rural,0
193.38905082606937,4403,Entertainment,Credit,74,Rural,0
98.52114177461381,36091,Food,Debit,79,Urban,0
897.8980105856339,52510,Utilities,Debit,32,Urban,0
350.54556818375124,5017,Food,Debit,70,Suburban,0
551.7660732721513,39203,Retail,Credit,70,Rural,0
360.1836013754835,56473,Health,Debit,21,Urban,0
126.67653400970526,52123,Retail,Debit,30,Urban,1
589.7423133027803,48260,Food,Debit,22,Rural,0
525.61571091786,45938,Entertainment,Debit,48,Urban,0
203.790565632006,57929,Health,Credit,29,Urban,0
452.41717560762555,85265,Entertainment,Credit,47,Suburban,0
797.1505565116302,37372,Entertainment,Credit,66,Suburban,0
590.8356770047834,53252,Health,Debit,27,Rural,0
97.82040973992785,14628,Health,Debit,47,Rural,0
548.473475731906,12501,Retail,Credit,43,Rural,0
703.0355609902973,30131,Food,Credit,61,Suburban,0
792.9107023749706,68348,Entertainment,Debit,23,Suburban,0
629.4884610556325,9402,Food,Debit,44,Suburban,0
153.50550637624295,55956,Food,Credit,37,Urban,0
710.4630933235705,51920,Utilities,Credit,45,Suburban,0
677.6645042354348,26000,Retail,Debit,37,Suburban,0
25.40245605769259,67462,Entertainment,Credit,29,Rural,0
412.3359199226529,66392,Health,Credit,62,Suburban,0
333.61729671541093,5988,Health,Debit,38,Suburban,0
669.7426521893898,74279,Food,Credit,47,Urban,0
216.9196764986098,56999,Retail,Credit,66,Suburban,0
591.2810510512843,69674,Retail,Debit,69,Rural,0
913.2927558523581,81618,Entertainment,Credit,27,Urban,0
798.0045698363991,53426,Entertainment,Debit,68,Suburban,0
921.5362784803139,58824,Food,Credit,22,Suburban,0
978.5274609657573,74399,Food,Credit,75,Suburban,0
11.659456879156604,60659,Food,Debit,54,Urban,0
623.1185351011001,37790,Utilities,Credit,25,Urban,0
413.42655836114756,22118,Retail,Credit,47,Suburban,0
859.9946358447866,52025,Food,Debit,34,Rural,0
252.56288730712257,59938,Retail,Debit,20,Suburban,0
981.0484596259611,5149,Health,Credit,38,Urban,0
614.0942615742035,38079,Health,Credit,33,Urban,0
793.7438648266021,2484,Retail,Credit,49,Urban,0
86.51395326994555,55474,Health,Debit,44,Rural,0
184.27442687410618,48601,Health,Credit,68,Suburban,0
758.645269361169,43809,Health,Credit,23,Suburban,0
22.964535517284286,20791,Entertainment,Debit,59,Urban,0
817.061107907889,69343,Entertainment,Debit,33,Suburban,0
14.935069673219541,26648,Retail,Debit,62,Rural,0
657.4617202222121,31090,Retail,Debit,20,Rural,0
365.72882631157404,17857,Utilities,Credit,71,Suburban,0
611.88335786648,62327,Entertainment,Credit,57,Suburban,0
696.3353755821246,42967,Retail,Credit,37,Suburban,0
343.1327439671179,53709,Entertainment,Debit,57,Suburban,0
108.85448566272471,67948,Utilities,Credit,24,Suburban,0
70.57622188051738,48861,Retail,Credit,76,Suburban,0
589.3470865399853,68718,Retail,Credit,28,Urban,0
521.1346983803775,20948,Retail,Debit,46,Urban,0
742.4588081120114,33782,Retail,Credit,69,Urban,1
510.2257744939332,50756,Food,Credit,20,Rural,0
423.02334424084825,82789,Entertainment,Debit,38,Rural,0
398.68909105799463,68388,Entertainment,Credit,70,Rural,0
27.420455695069798,84528,Entertainment,Debit,49,Rural,0
336.2216444949605,66809,Utilities,Debit,47,Urban,0
976.0441373669697,7649,Food,Credit,56,Suburban,0
873.6820206508617,29002,Entertainment,Debit,28,Suburban,0
330.04868896718347,34723,Entertainment,Debit,34,Suburban,0
588.2076096613058,74314,Retail,Debit,42,Rural,0
847.4494487899584,70085,Retail,Credit,67,Urban,0
441.8330624133186,81399,Retail,Debit,42,Suburban,0
18.93990588640081,11809,Entertainment,Credit,26,Rural,0
75.43595135682143,58169,Retail,Credit,62,Rural,0
510.8823286273579,8302,Entertainment,Debit,46,Rural,0
969.4699363002024,8100,Utilities,Debit,79,Suburban,0
693.5163326766489,68447,Utilities,Credit,32,Urban,0
71.84527524713096,77627,Health,Debit,36,Suburban,0
190.17151491607092,74635,Food,Credit,32,Urban,0
771.5518200736332,55020,Retail,Credit,56,Urban,0
841.5983201962886,5663,Retail,Debit,52,Suburban,0
618.0768916024023,44649,Food,Debit,73,Suburban,0
644.7787464601868,47136,Food,Debit,57,Rural,0
29.30911293300126,36104,Health,Debit,30,Rural,0
828.701729321927,39137,Food,Debit,33,Suburban,0
788.4869329626588,2534,Entertainment,Debit,20,Suburban,0
259.7761089592438,67762,Retail,Debit,70,Urban,0
708.9680432455415,52445,Food,Debit,48,Urban,0
215.6397518185731,9585,Entertainment,Debit,72,Rural,0
41.28983089046148,76438,Food,Debit,18,Urban,0
201.9354060477869,36392,Entertainment,Credit,52,Suburban,0
179.4502478775452,84267,Utilities,Debit,33,Urban,0
338.4102487381124,83324,Entertainment,Debit,18,Urban,0
419.0310476782826,31126,Health,Debit,67,Urban,0
509.0303526062102,42485,Entertainment,Credit,31,Suburban,0
477.27712163281984,45798,Food,Debit,79,Rural,0
271.4039313593241,68310,Utilities,Debit,24,Urban,1
30.14149790550039,9017,Utilities,Debit,40,Suburban,0
605.4965206149135,25700,Entertainment,Debit,52,Urban,0
396.34908501750704,36507,Food,Debit,46,Urban,0
299.37348523016215,47679,Utilities,Credit,39,Suburban,0
867.0741017876818,37232,Entertainment,Debit,33,Urban,0
746.9965644903616,24020,Entertainment,Debit,46,Suburban,0
857.9077828240698,57172,Entertainment,Credit,23,Rural,0
495.4878119177485,13746,Utilities,Credit,35,Urban,0
131.8003208746507,63537,Retail,Credit,46,Suburban,0
696.5252146851511,4094,Food,Debit,42,Urban,0
206.86770615723808,68466,Health,Debit,62,Urban,0
441.78843942262506,30755,Health,Credit,73,Urban,0
65.9357881599396,11552,Food,Debit,19,Suburban,1
825.4830940205594,59491,Retail,Debit,61,Suburban,0
126.81470040645308,19779,Food,Debit,49,Suburban,0
903.1944095422604,29000,Entertainment,Debit,53,Rural,0
864.3663716592955,85639,Food,Debit,49,Urban,0
465.1181816748068,53953,Food,Credit,58,Suburban,0
744.6238360996866,57564,Utilities,Credit,37,Urban,0
619.8256287443352,14102,Health,Credit,72,Urban,1
803.2725666954071,1861,Health,Debit,54,Urban,0
432.37329568512615,43574,Entertainment,Credit,59,Suburban,0
786.0226757601057,32682,Entertainment,Debit,55,Rural,1
462.99436024808284,78819,Utilities,Credit,50,Rural,1
941.0248220549511,77972,Entertainment,Credit,69,Rural,0
486.88572872432246,65185,Retail,Credit,22,Rural,0
463.1566526617958,74426,Utilities,Credit,23,Suburban,0
785.2867897019493,48120,Utilities,Debit,39,Rural,0
821.7561140690771,38297,Food,Credit,38,Rural,0
554.9346252068495,8299,Food,Credit,36,Suburban,0
180.61801568158032,41348,Retail,Credit,60,Suburban,0
468.29047272662194,41384,Utilities,Debit,32,Urban,0
968.1044304067688,76693,Utilities,Credit,51,Urban,0
753.2332068461459,32687,Food,Credit,64,Rural,0
811.351441275253,64577,Health,Credit,24,Urban,0
33.79267332042089,60047,Health,Credit,34,Suburban,0
468.39160317152573,10191,Food,Credit,61,Urban,0
646.9745125238978,56884,Entertainment,Debit,61,Urban,0
830.2026509444466,54911,Utilities,Credit,22,Suburban,0
50.2243799291887,77303,Retail,Debit,69,Rural,0
852.5864467562312,83447,Health,Debit,56,Urban,0
548.8525358051697,43726,Entertainment,Credit,19,Urban,0
198.11665660548385,34623,Utilities,Credit,44,Rural,0
317.9379612332503,83517,Entertainment,Debit,62,Urban,0
282.6476221998092,50000,Utilities,Credit,41,Rural,0
531.3281752541874,71494,Utilities,Credit,58,Suburban,0
52.63399423122069,80241,Food,Debit,78,Suburban,0
159.3776223414236,63027,Food,Credit,64,Rural,1
812.8803503324066,58995,Retail,Debit,45,Suburban,0
133.47138675606425,42876,Retail,Debit,75,Suburban,0
234.16287318866884,51070,Entertainment,Credit,64,Suburban,0
453.91723499855317,66224,Food,Credit,18,Suburban,0
517.6037672252171,25365,Utilities,Debit,70,Suburban,0
763.8468691345445,29663,Food,Debit,69,Suburban,0
447.8850942395216,65436,Utilities,Credit,38,Urban,0
790.0747564145032,83275,Food,Debit,74,Urban,1
618.727960738412,63211,Utilities,Debit,45,Urban,0
113.98663968439863,10909,Entertainment,Credit,20,Suburban,0
157.17510695444574,60883,Food,Credit,47,Urban,0
437.59669172432103,12713,Health,Debit,18,Rural,0
397.4925036959506,12614,Health,Credit,76,Rural,0
743.8007253676573,20734,Utilities,Debit,68,Rural,0
581.1564026575545,30709,Entertainment,Debit,69,Urban,0
388.74494792124705,22885,Utilities,Credit,62,Suburban,0
171.58952316693524,71622,Entertainment,Debit,64,Rural,0
227.61026522316965,78267,Retail,Debit,62,Urban,0
575.92551745059,86128,Food,Debit,35,Urban,0
424.01536609489267,13341,Entertainment,Credit,66,Suburban,0
515.4125813518114,39435,Utilities,Credit,50,Suburban,0
171.50675786693145,12976,Retail,Debit,32,Urban,0
663.2433460922213,82910,Utilities,Debit,41,Suburban,0
852.6862021151111,77869,Health,Debit,53,Suburban,0
258.6815672801137,5290,Health,Credit,77,Suburban,0
492.02271160599474,45812,Food,Debit,51,Suburban,0
975.5518016918809,50528,Food,Credit,43,Suburban,0
333.9084988101769,58570,Retail,Debit,68,Urban,0
595.4512985788374,56399,Health,Debit,57,Rural,1
91.10550450004412,48437,Entertainment,Credit,39,Urban,0
606.4089874769637,57907,Health,Credit,33,Urban,0
90.54214153131329,81876,Food,Credit,57,Urban,0
959.2761998884982,48723,Utilities,Debit,59,Urban,0
715.9469894202391,35655,Retail,Debit,33,Urban,0
788.3716283475707,55833,Health,Credit,22,Suburban,0
704.4002564108653,80096,Entertainment,Credit,68,Rural,0
590.1393070403893,23997,Entertainment,Debit,23,Suburban,0
450.4628683044199,66876,Entertainment,Debit,59,Rural,0
858.5150063813014,26013,Retail,Credit,41,Urban,0
956.87883187552,32862,Entertainment,Debit,47,Urban,0
499.5371367311772,52448,Entertainment,Credit,54,Urban,0
931.6035141061067,45608,Health,Debit,49,Urban,0
583.749577078529,84612,Retail,Credit,70,Urban,0
538.8458027095368,40894,Utilities,Debit,36,Urban,0
455.0282502224013,85201,Utilities,Debit,68,Urban,0
210.07847376858973,50649,Entertainment,Debit,62,Rural,0
4.71594115724113,62104,Food,Credit,45,Urban,0
242.26472062920521,76459,Retail,Credit,64,Urban,0
510.2134484319616,39821,Food,Credit,25,Urban,0
380.5799923074928,47940,Retail,Debit,60,Rural,0
449.03674277463114,10935,Retail,Debit,18,Rural,0
980.6675713444855,12467,Health,Credit,21,Urban,0
350.9220982986583,11073,Entertainment,Debit,74,Suburban,0
452.7307564207478,7691,Health,Credit,39,Rural,0
134.38203580146674,46538,Food,Debit,39,Urban,0
48.90977470455066,24490,Food,Debit,47,Rural,0
775.6341050779022,15688,Utilities,Debit,75,Suburban,0
571.1124918969067,50650,Health,Credit,44,Urban,0
760.9441012378511,13829,Health,Credit,44,Rural,0
150.71293608766507,3086,Health,Credit,30,Suburban,0
572.2569424115082,2590,Utilities,Debit,56,Rural,0
254.38883186703416,39893,Health,Debit,44,Rural,0
228.8337550831199,73396,Health,Debit,56,Urban,0
12.51448803893227,38176,Health,Debit,55,Urban,0
131.2103828455028,67484,Health,Credit,74,Rural,0
309.95884338819565,26295,Food,Credit,25,Suburban,0
117.7618818303481,38131,Entertainment,Debit,29,Urban,0
985.8725819705265,44893,Food,Credit,41,Rural,0
309.3240158754267,11924,Health,Debit,35,Rural,0
131.19362275562582,10851,Retail,Debit,72,Urban,0
199.88323051512978,7734,Retail,Credit,32,Urban,0
588.115525113135,42681,Utilities,Credit,77,Rural,0
64.97948034092371,5293,Food,Credit,33,Urban,0
862.5716960110158,53203,Utilities,Debit,50,Rural,0
961.5381795579101,13820,Utilities,Debit,27,Suburban,0
247.5006732467135,67827,Retail,Debit,64,Urban,0
450.6451733222685,47163,Food,Credit,41,Urban,0
23.112316578467574,12391,Entertainment,Credit,62,Rural,0
641.0695145024943,41970,Food,Credit,36,Urban,0
414.5121319945363,46823,Utilities,Credit,44,Suburban,0
270.7884076354542,30796,Health,Credit,62,Rural,0
207.63027350599188,83127,Utilities,Credit,58,Suburban,0
654.3690545811016,36389,Food,Credit,48,Suburban,0
416.8008140012821,3352,Retail,Debit,38,Suburban,0
180.4796297408821,83598,Food,Credit,33,Suburban,0
689.4199724053373,28172,Entertainment,Credit,40,Rural,0
565.507210753657,10937,Health,Debit,31,Urban,0
858.8133828745666,80138,Health,Debit,40,Suburban,0
118.35842297761641,66481,Utilities,Credit,58,Suburban,0
785.8809353425116,85348,Food,Debit,35,Rural,0
673.8432700304418,73509,Retail,Credit,53,Suburban,0
115.89592589126973,23552,Entertainment,Credit,29,Suburban,0
695.125909141849,14118,Utilities,Credit,73,Suburban,0
442.1057415909506,11290,Food,Debit,54,Suburban,0
945.0398007702872,25123,Retail,Debit,28,Urban,0
142.46973926728143,81919,Food,Credit,22,Suburban,0
643.1905574249222,59551,Retail,Debit,68,Rural,0
382.598065417483,52136,Food,Credit,38,Urban,0
956.8578559202869,63886,Food,Credit,49,Rural,0
330.6449203949862,75902,Utilities,Debit,46,Urban,0
962.2237235823084,67333,Food,Debit,24,Urban,0
901.5843652496484,44016,Food,Debit,53,Suburban,0
271.1128520753457,21427,Utilities,Credit,57,Suburban,0
803.7382350496013,2257,Utilities,Debit,79,Rural,0
995.6085976017024,67733,Health,Debit,44,Urban,0
253.41033916911107,8222,Health,Debit,23,Urban,0
437.34039215399633,25187,Utilities,Credit,55,Suburban,0
520.660555830193,79688,Entertainment,Credit,71,Urban,0
295.63620466806043,20781,Retail,Credit,21,Suburban,0
16.24957480638373,11004,Utilities,Credit,63,Suburban,0
220.90911495332912,57600,Health,Credit,52,Rural,0
282.6549474574167,25515,Food,Debit,27,Suburban,1
444.15610161686897,80952,Utilities,Debit,71,Suburban,0
171.93137593498847,71688,Utilities,Credit,55,Urban,0
873.3811023349809,72708,Health,Debit,67,Rural,0
705.2062215986048,3185,Health,Credit,47,Rural,0
86.11527708210232,54476,Entertainment,Credit,59,Rural,0
650.4423586887915,31212,Health,Credit,26,Suburban,0
654.0028199292148,74697,Health,Credit,33,Rural,0
956.2649524699841,48533,Health,Credit,69,Suburban,0
4.017850484805086,83003,Food,Credit,21,Suburban,0
248.68451735600138,37630,Utilities,Debit,43,Suburban,0
927.8636878959402,68606,Utilities,Debit,46,Suburban,0
932.2017814828848,74099,Health,Debit,45,Rural,1
720.8658329512667,16585,Entertainment,Debit,28,Rural,0
765.9975577264925,49240,Health,Debit,45,Urban,0
92.39147497171747,14772,Entertainment,Debit,61,Rural,0
514.3619589434554,79991,Utilities,Credit,49,Urban,0
232.3514082977104,71835,Entertainment,Credit,41,Rural,0
182.03682557000366,75724,Entertainment,Credit,68,Rural,0
810.4929958242092,17938,Retail,Credit,59,Rural,0
135.9030985438669,21983,Entertainment,Debit,56,Suburban,0
469.18298535938885,12874,Entertainment,Credit,24,Rural,0
938.639661346447,60896,Food,Debit,35,Rural,0
186.6462235097772,46209,Utilities,Debit,20,Urban,0
978.0154303144964,32822,Health,Debit,61,Rural,0
994.293697775298,20750,Retail,Debit,63,Suburban,0
556.0615375277205,42083,Entertainment,Debit,37,Rural,0
170.97259743698075,27946,Food,Debit,51,Urban,0
316.7887830529547,1552,Food,Credit,47,Rural,0
425.0683398438586,73331,Health,Credit,26,Rural,0
310.0149001338647,5271,Health,Credit,27,Urban,0
281.35494429663925,80201,Utilities,Credit,76,Rural,0
972.2574795071412,65651,Entertainment,Credit,23,Urban,0
154.2114625883299,28994,Food,Credit,34,Urban,1
733.5945808081455,27186,Retail,Credit,32,Suburban,1
1.4098791497356964,30267,Utilities,Debit,50,Suburban,0
596.5864867329744,39140,Entertainment,Debit,73,Urban,0
916.0270609500983,24935,Health,Credit,76,Suburban,0
288.6461599991258,31748,Entertainment,Credit,71,Suburban,0
186.34044928246146,3837,Health,Debit,30,Urban,0
652.0281150835485,64875,Entertainment,Credit,59,Rural,1
712.8888058910948,62694,Retail,Debit,61,Rural,0
688.3424884330293,9610,Utilities,Credit,72,Rural,0
319.99756314135266,28615,Health,Debit,39,Suburban,0
252.95019975717153,76644,Retail,Debit,33,Suburban,0
955.9628811620821,22347,Food,Credit,51,Rural,0
923.3762087616595,34062,Retail,Credit,20,Urban,0
457.85929328292747,55122,Retail,Debit,25,Urban,0
846.3476722882191,48431,Retail,Credit,37,Urban,0
452.87115415666176,73086,Health,Credit,78,Suburban,0
424.96462905443786,28205,Food,Debit,64,Rural,0
157.60618465169537,18459,Utilities,Debit,41,Urban,0
426.97965043548083,23750,Retail,Credit,68,Rural,0
537.8795216612071,27729,Health,Credit,35,Rural,0
23.48182310125778,38585,Health,Debit,40,Suburban,0
444.668892170231,83698,Utilities,Debit,18,Urban,0
781.5748621768051,45635,Entertainment,Debit,76,Suburban,0
680.3660103178955,44854,Food,Credit,68,Rural,0
635.521831875071,76226,Food,Debit,19,Rural,0
909.6458730087653,29104,Retail,Credit,22,Rural,0
19.013977815404782,82293,Entertainment,Debit,35,Urban,0
557.4905386060419,14770,Food,Credit,33,Urban,0
787.5614995612974,75993,Retail,Credit,27,Urban,0
541.794047318566,17957,Entertainment,Debit,70,Rural,0
324.5716570277988,55178,Health,Credit,46,Rural,0
137.1143145268859,20828,Retail,Debit,52,Urban,0
887.6755087443752,17171,Entertainment,Credit,42,Rural,0
471.2916299952154,61465,Utilities,Credit,59,Rural,0
878.2370817887157,13146,Food,Credit,74,Rural,1
586.2662703107352,46266,Retail,Debit,41,Urban,0
674.5179244983858,45939,Health,Debit,30,Suburban,0
804.4568932240716,14202,Retail,Credit,38,Suburban,0
659.4963890555342,37142,Food,Debit,59,Suburban,0
398.65678583825877,63828,Food,Credit,60,Urban,0
514.1197505447224,59046,Entertainment,Debit,56,Rural,0
803.242479151204,9849,Health,Debit,51,Suburban,0
374.2766460766112,59272,Entertainment,Credit,36,Suburban,0
388.7333353117286,20439,Health,Credit,45,Urban,0
96.59442594194314,82526,Retail,Credit,44,Rural,0
914.669850786526,78872,Retail,Debit,67,Rural,0
91.94527863049629,35344,Entertainment,Credit,43,Urban,0
648.5609682711073,53276,Utilities,Credit,28,Suburban,0
413.7812843239949,5051,Food,Debit,66,Rural,0
406.2137708651869,49474,Entertainment,Debit,52,Rural,0
679.8722847361113,75604,Entertainment,Credit,37,Suburban,0
68.02663889724884,16967,Retail,Credit,29,Urban,0
594.1120771684832,21773,Food,Debit,74,Suburban,0
772.2597541863825,74383,Entertainment,Debit,45,Rural,0
828.3845451287076,70417,Retail,Debit,19,Urban,0
171.35985900438152,41182,Retail,Debit,74,Suburban,0
897.5216310280955,63589,Entertainment,Credit,18,Suburban,0
656.4899457555948,73235,Entertainment,Credit,26,Urban,0
881.9729460198621,24180,Retail,Debit,39,Rural,0
485.7954363930881,64372,Entertainment,Credit,73,Urban,0
542.4913117521048,51372,Food,Credit,68,Urban,0
919.1192387516425,69086,Retail,Credit,57,Rural,0
900.0096338113171,22163,Retail,Debit,44,Suburban,0
448.712712495633,63089,Entertainment,Credit,26,Urban,1
275.13821900404605,32934,Entertainment,Debit,24,Urban,0
393.77726412969986,55595,Entertainment,Credit,53,Suburban,0
388.37656420122,26592,Food,Debit,71,Rural,0
287.5800081078112,23039,Retail,Debit,65,Suburban,0
269.3110247286336,64099,Utilities,Debit,55,Suburban,0
861.2018735432397,34018,Food,Credit,67,Urban,0
70.79205876397702,53158,Food,Credit,19,Urban,0
677.9335709174945,4558,Retail,Credit,60,Rural,0
173.64723140499584,32174,Utilities,Credit,22,Urban,0
345.16138750066915,42631,Retail,Credit,34,Suburban,0
62.48149110070202,67687,Food,Debit,54,Suburban,0
270.7036632186066,15552,Entertainment,Credit,75,Rural,0
768.6526500461249,35065,Retail,Credit,52,Urban,0
885.1303092227114,2614,Retail,Credit,68,Urban,0
222.3056247504647,34647,Entertainment,Credit,25,Rural,0
464.0842914196629,57940,Utilities,Debit,60,Rural,0
470.8537238892692,620,Utilities,Debit,20,Urban,1
873.7017304539745,23082,Retail,Debit,20,Rural,0
763.0362538229296,21891,Entertainment,Debit,18,Suburban,0
513.5641411496819,62395,Retail,Credit,79,Rural,0
671.0764532713016,50955,Entertainment,Debit,41,Suburban,0
847.5076988554574,32314,Food,Credit,62,Suburban,0
10.529415071519399,23500,Entertainment,Debit,47,Suburban,0
403.48714101899856,53685,Retail,Debit,59,Urban,0
907.3359241098016,64783,Health,Credit,43,Suburban,0
740.5727178131075,50189,Utilities,Credit,55,Rural,0
543.2985329597406,19567,Retail,Debit,60,Suburban,0
530.1148825080983,25978,Entertainment,Credit,57,Urban,0
348.4223275068333,76089,Entertainment,Credit,68,Urban,0
521.000013107873,9630,Utilities,Credit,79,Urban,0
655.7278162639898,12003,Retail,Debit,60,Urban,0
418.9446753903643,41444,Health,Debit,55,Rural,0
714.4389932457818,86184,Food,Debit,61,Urban,0
861.3709950331255,31607,Health,Debit,67,Rural,0
155.5301633366763,24821,Food,Credit,20,Urban,0
452.095475794607,14601,Food,Credit,30,Urban,0
408.612071193796,45904,Retail,Credit,53,Rural,0
687.7773392456784,71657,Food,Credit,58,Suburban,1
250.61759779267143,38557,Entertainment,Debit,65,Rural,0
640.610664037324,52523,Food,Credit,29,Suburban,0
877.6117524897566,81846,Food,Debit,37,Rural,0
418.71346819382904,50502,Utilities,Debit,56,Suburban,0
911.1046842792408,22098,Utilities,Debit,61,Urban,0
993.170575194545,45902,Retail,Credit,25,Suburban,0
106.98595789800412,39253,Retail,Credit,70,Suburban,0
233.8201347968738,75516,Entertainment,Debit,64,Urban,0
950.4293717306111,44280,Utilities,Debit,19,Urban,0
